CustomerID,TotalPurchase,Quantity,NumTransactions,Cluster
13496.0,653.33,341,2,0
13497.0,348.05,163,2,0
13499.0,1159.11,1365,5,0
13500.0,1166.77,609,3,0
13501.0,1340.32,560,1,0
13502.0,292.0,264,3,0
13503.0,216.85,248,1,0
13504.0,295.93,178,1,0
13505.0,4393.63,2486,4,0
13506.0,458.52,324,2,0
13507.0,2479.16,1597,4,0
13508.0,110.97,24,1,0
13509.0,979.72,1106,7,0
13510.0,1791.56,1386,4,0
13512.0,251.21,143,1,0
13513.0,205.1,109,1,0
13514.0,152.20000000000002,40,1,0
13515.0,891.12,681,4,0
13516.0,1389.41,985,3,0
13517.0,2128.42,1369,3,0
13518.0,659.4399999999999,392,1,0
13519.0,122.75,23,1,0
13520.0,3624.35,1649,6,0
13521.0,1093.65,736,3,0
13522.0,125.80000000000001,44,1,0
13523.0,3964.88,1752,5,0
13524.0,680.1800000000001,324,5,0
13525.0,628.78,394,2,0
13527.0,2287.51,1692,7,0
13529.0,307.76,74,2,0
13531.0,483.8,174,2,0
13532.0,210.31,129,1,0
13533.0,270.79,204,3,0
13534.0,5870.08,2961,25,2
13536.0,3448.29,2136,7,0
13538.0,1280.85,175,7,0
13539.0,631.34,320,3,0
13544.0,291.41,127,2,0
13546.0,626.99,359,3,0
13548.0,682.41,441,2,0
13549.0,918.2,458,7,0
13551.0,91.80000000000001,12,1,0
13552.0,3740.07,1417,12,0
13555.0,4149.28,2660,4,0
13557.0,584.06,546,2,0
13558.0,605.06,344,4,0
13560.0,174.37,64,1,0
13561.0,141.85999999999999,83,1,0
13562.0,1799.33,757,3,0
13563.0,777.53,209,2,0
13564.0,1749.02,661,3,0
13565.0,240.22,172,2,0
13566.0,874.71,575,2,0
13568.0,192.85,70,1,0
13569.0,373.75,164,2,0
13570.0,239.49,161,1,0
13571.0,2092.32,1759,12,0
13572.0,1384.25,534,1,0
13573.0,294.4,303,2,0
13575.0,732.0699999999999,449,5,0
13576.0,6717.34,2646,18,2
13577.0,1687.6000000000001,791,4,0
13579.0,467.04,176,2,0
13581.0,118.0,30,1,0
13583.0,781.03,725,1,0
13584.0,142.4,37,1,0
13587.0,712.4,180,1,0
13588.0,2478.95,2606,9,0
13589.0,379.65,114,2,0
13590.0,1981.92,1848,6,0
13591.0,1117.13,485,3,0
13592.0,247.95999999999998,84,4,0
13593.0,2037.0800000000002,731,5,0
13594.0,396.97,359,1,0
13596.0,697.04,406,2,0
13598.0,180.17000000000002,58,1,0
13599.0,5153.67,3294,21,2
13600.0,219.52,324,1,0
13601.0,693.32,548,2,0
13602.0,428.89,267,1,0
13603.0,164.34,164,1,0
13606.0,280.53999999999996,279,3,0
13607.0,678.01,290,1,0
13610.0,1131.88,516,7,0
13611.0,1171.8,766,3,0
13614.0,1610.46,570,4,0
13615.0,417.69,189,1,0
13617.0,544.18,300,3,0
13618.0,177.34,246,1,0
13621.0,213.85,343,1,0
13623.0,747.78,294,5,0
13626.0,257.23,209,1,0
13627.0,1638.47,1269,5,0
13629.0,7792.36,4372,11,2
13630.0,2031.78,1391,7,0
13631.0,3070.42,467,11,0
13632.0,2121.27,1037,5,0
13634.0,1575.16,704,5,0
13635.0,1071.03,677,1,0
13636.0,949.12,592,5,0
13637.0,810.5,409,3,0
13638.0,122.64,93,1,0
13639.0,1033.34,800,1,0
13642.0,354.8,173,1,0
13643.0,519.44,273,3,0
13644.0,2624.26,2067,4,0
13645.0,252.1,158,1,0
13647.0,1678.1200000000001,895,4,0
13649.0,346.6,139,2,0
13650.0,1836.34,922,6,0
13651.0,94.2,33,2,0
13652.0,1095.08,578,3,0
13654.0,2707.33,2182,6,0
13655.0,932.97,605,2,0
13656.0,379.65,490,2,0
13657.0,382.14,209,2,0
13658.0,2639.17,1019,5,0
13659.0,1573.2,894,2,0
13662.0,897.76,543,3,0
13663.0,189.47,91,1,0
13666.0,84.65,41,3,0
13667.0,305.02,154,1,0
13668.0,6363.59,3742,21,2
13669.0,218.55,237,2,0
13670.0,349.7,282,1,0
13672.0,186.39000000000001,57,2,0
13673.0,396.92,119,2,0
13675.0,486.82000000000005,330,2,0
13678.0,232.6,924,1,0
13680.0,3722.42,1936,4,0
13681.0,827.83,360,4,0
13682.0,59.5,10,1,0
13684.0,67.23,39,1,0
13685.0,3119.44,5056,7,0
13686.0,72.0,70,1,0
13689.0,910.0,512,1,0
13690.0,172.25,67,1,0
13692.0,1488.32,1226,3,0
13694.0,65039.62,63312,50,1
13695.0,2504.13,1603,15,2
13697.0,151.29999999999998,177,1,0
13699.0,308.58000000000004,66,1,0
13700.0,2265.12,2304,10,0
13703.0,99.5,10,1,0
13704.0,2308.06,1531,9,0
13705.0,711.86,363,3,0
13706.0,330.79,189,1,0
13707.0,806.41,351,2,0
13708.0,296.88,306,1,0
13709.0,6328.05,3516,13,2
13710.0,180.48,176,1,0
13711.0,252.06,140,2,0
13712.0,228.84,352,1,0
13715.0,1079.34,563,5,0
13716.0,138.28,138,1,0
13717.0,1445.01,1959,6,0
13718.0,306.55,173,2,0
13719.0,1041.68,609,5,0
13720.0,799.9,501,4,0
13721.0,524.14,316,1,0
13722.0,2375.41,1401,3,0
13723.0,199.85000000000002,43,1,0
13725.0,1980.56,806,8,0
13726.0,1079.6599999999999,1054,2,0
13727.0,333.48,162,2,0
13728.0,1016.14,458,6,0
13730.0,752.6,488,2,0
13731.0,610.59,278,2,0
13732.0,491.86,498,1,0
13735.0,2885.2400000000002,1130,4,0
13736.0,731.9,497,2,0
13737.0,339.59999999999997,125,1,0
13739.0,216.9,54,1,0
13740.0,350.75,425,1,0
13741.0,668.4300000000001,218,3,0
13742.0,3131.02,1124,12,0
13743.0,1341.6,1776,7,0
13744.0,1156.36,1249,2,0
13745.0,300.04,496,1,0
13747.0,79.6,8,1,0
13748.0,948.25,439,5,0
13750.0,1647.26,516,5,0
13751.0,296.25,152,1,0
13752.0,1186.28,876,6,0
13753.0,741.26,512,1,0
13754.0,282.59999999999997,214,2,0
13755.0,2161.35,1264,9,0
13756.0,5189.52,3188,14,2
13758.0,3190.55,1844,7,0
13759.0,659.4100000000001,287,2,0
13760.0,286.79,197,2,0
13761.0,1070.65,642,2,0
13762.0,306.72,272,1,0
13763.0,1714.96,728,1,0
13764.0,1521.76,932,3,0
13767.0,17220.36,7322,37,2
13769.0,2796.51,1163,10,0
13771.0,2634.45,1477,4,0
13772.0,1132.13,546,3,0
13774.0,345.0,192,1,0
13777.0,25977.16,12897,33,2
13778.0,178.7,70,1,0
13780.0,360.01,318,2,0
13781.0,127.84,30,1,0
13782.0,912.0,371,6,0
13784.0,2462.79,2493,11,0
13786.0,230.39999999999998,136,1,0
13787.0,309.04,337,2,0
13790.0,348.8,748,1,0
13791.0,1516.0,1200,2,0
13792.0,195.55,92,2,0
13798.0,37153.85,23948,57,1
13799.0,688.86,402,2,0
13800.0,558.32,331,1,0
13801.0,324.8,168,1,0
13802.0,4599.42,2572,3,0
13803.0,277.07,121,1,0
13804.0,2635.79,1498,7,0
13805.0,924.6,1900,2,0
13806.0,256.38,56,1,0
13807.0,112.6,36,1,0
13808.0,1747.66,782,5,0
13809.0,155.05,29,1,0
13810.0,1499.01,312,3,0
13811.0,814.5,68,3,0
13812.0,539.0,333,3,0
13813.0,1366.8600000000001,552,4,0
13814.0,1579.12,864,2,0
13815.0,4027.36,2560,4,0
13816.0,571.6700000000001,269,2,0
13817.0,382.98,211,2,0
13819.0,1140.35,1109,3,0
13821.0,385.64,153,2,0
13822.0,632.0,611,2,0
13823.0,957.66,439,2,0
13824.0,1698.94,768,5,0
13826.0,189.5,82,1,0
13827.0,412.05,141,3,0
13828.0,209.49,311,1,0
13831.0,2202.99,745,6,0
13832.0,52.199999999999996,28,1,0
13833.0,384.8,118,1,0
13835.0,834.57,442,4,0
13837.0,271.24,183,2,0
13838.0,691.73,263,4,0
13841.0,85.0,100,1,0
13842.0,3385.62,1768,9,0
13844.0,361.62,196,1,0
13845.0,312.98,182,1,0
13846.0,865.0600000000001,388,3,0
13848.0,1255.0,3700,3,0
13849.0,1537.95,1016,2,0
13850.0,1595.48,944,1,0
13851.0,2651.46,1705,3,0
13853.0,1090.14,312,1,0
13854.0,8109.5199999999995,2296,25,2
13856.0,388.5,494,3,0
13858.0,216.17,75,1,0
13859.0,201.16,129,1,0
13860.0,1245.9,591,5,0
13862.0,2209.36,1688,8,0
13863.0,305.78,224,1,0
13865.0,501.56,204,4,0
13866.0,145.67000000000002,57,1,0
13867.0,1015.29,513,3,0
13868.0,3192.54,1964,2,0
13869.0,3104.95,1721,4,0
13870.0,2770.94,1325,8,0
13871.0,6403.25,2806,13,2
13873.0,389.6,140,3,0
13874.0,540.45,180,1,0
13875.0,1786.79,1316,5,0
13876.0,122.7,36,1,0
13877.0,117.24,108,1,0
13878.0,1281.53,475,1,0
13880.0,3219.77,1842,13,2
13881.0,17159.52,10118,20,2
13882.0,1191.13,953,5,0
13883.0,2674.48,1436,5,0
13884.0,787.6,300,5,0
13885.0,506.8,182,2,0
13886.0,243.56,126,1,0
13887.0,349.55,147,1,0
13888.0,605.63,258,2,0
13889.0,416.90000000000003,146,1,0
13890.0,1883.8100000000002,831,10,0
13892.0,632.97,983,4,0
13893.0,821.1,190,1,0
13894.0,564.62,354,3,0
13895.0,2593.07,1365,4,0
13897.0,311.16,200,1,0
13898.0,155.93,133,1,0
13899.0,388.52,156,2,0
13900.0,740.95,430,3,0
13901.0,2867.2,1739,5,0
13904.0,332.64,332,2,0
13908.0,2369.55,1478,4,0
13911.0,2580.91,2731,9,0
13914.0,626.45,380,2,0
13917.0,272.04,228,2,0
13918.0,1212.8400000000001,1140,2,0
13919.0,384.81,474,2,0
13922.0,172.25,93,1,0
13923.0,351.13,185,1,0
13924.0,1838.8500000000001,1575,6,0
13925.0,678.25,331,4,0
13926.0,223.85000000000002,104,1,0
13927.0,348.99,214,1,0
13928.0,464.57,129,4,0
13929.0,842.65,143,2,0
13930.0,337.34,274,2,0
13931.0,1237.53,725,2,0
13932.0,307.4,72,1,0
13933.0,608.7900000000001,205,2,0
13934.0,922.1,390,1,0
13936.0,376.58,330,1,0
13937.0,158.85,123,1,0
13938.0,71.66,70,1,0
13939.0,568.55,847,3,0
13940.0,839.14,516,4,0
13941.0,5112.96,2364,5,0
13946.0,561.5699999999999,443,3,0
13947.0,90.6,44,1,0
13948.0,102.0,40,1,0
13949.0,2427.32,2474,6,0
13950.0,745.06,323,4,0
13951.0,674.45,459,3,0
13952.0,3251.071,1431,2,0
13953.0,3515.68,2724,7,0
13954.0,439.92,150,2,0
13955.0,322.96,154,2,0
13956.0,1026.42,491,5,0
13959.0,598.2,357,3,0
13960.0,230.22,142,2,0
13962.0,169.55,87,2,0
13963.0,664.54,460,4,0
13967.0,80.7,42,1,0
13969.0,9053.94,4542,18,2
13971.0,2758.26,1844,8,0
13972.0,190.25,187,2,0
13973.0,264.7,109,1,0
13974.0,413.59000000000003,249,1,0
13975.0,2526.28,1732,6,0
13976.0,357.98,154,1,0
13978.0,196.79000000000002,315,2,0
13979.0,869.87,639,1,0
13980.0,200.14,172,1,0
13982.0,1871.81,1136,4,0
13983.0,2603.43,1183,12,0
13984.0,920.51,679,5,0
13985.0,7060.13,3445,15,2
13986.0,320.46,430,1,0
13988.0,4147.96,3044,6,0
13989.0,1266.08,1313,2,0
13990.0,311.3,190,1,0
13991.0,855.97,998,6,0
13992.0,76.8,64,1,0
13993.0,3466.36,900,9,0
13994.0,2313.14,940,6,0
13995.0,1393.69,879,5,0
13999.0,3901.81,2243,12,2
14000.0,635.66,710,1,0
14001.0,2043.0800000000002,962,3,0
14002.0,529.73,877,2,0
14004.0,4582.64,2668,7,0
14005.0,2874.72,2478,5,0
14006.0,962.19,641,3,0
14009.0,695.61,365,2,0
14012.0,328.8,160,1,0
14013.0,473.02,462,3,0
14014.0,505.18,1076,1,0
14015.0,917.34,378,1,0
14016.0,4341.21,2125,4,0
14019.0,1421.61,1037,3,0
14020.0,642.8,441,2,0
14021.0,631.9,192,3,0
14022.0,440.0,487,1,0
14023.0,584.07,345,2,0
14024.0,327.7,150,2,0
14027.0,104.82,62,1,0
14029.0,467.66,198,2,0
14030.0,2360.09,1479,8,0
14031.0,17286.86,5788,19,2
14032.0,2975.59,2032,11,0
14034.0,651.8199999999999,423,3,0
14035.0,1428.02,739,5,0
14036.0,626.65,268,1,0
14037.0,147.20000000000002,46,2,0
14038.0,1560.38,965,3,0
14039.0,152.2,92,1,0
14040.0,3614.92,1554,12,0
14041.0,141.41,94,1,0
14044.0,652.82,308,4,0
14045.0,1659.75,535,4,0
14046.0,154.99,460,1,0
14047.0,1308.6100000000001,381,5,0
14048.0,409.93,288,1,0
14049.0,5681.72,3870,4,0
14050.0,746.36,689,2,0
14051.0,15610.390000000001,3756,23,2
14052.0,225.36,89,1,0
14053.0,260.25,215,2,0
14054.0,92.46,62,1,0
14055.0,725.6400000000001,216,1,0
14056.0,8214.65,4273,23,2
14057.0,6217.96,4876,17,2
14059.0,183.6,128,1,0
14060.0,6140.42,5386,19,2
14062.0,10464.85,5593,12,2
14064.0,1353.74,1788,5,0
14066.0,152.55,45,1,0
14067.0,374.7,361,2,0
14068.0,265.85,73,1,0
14071.0,1438.82,995,8,0
14073.0,151.04,130,1,0
14075.0,942.26,754,3,0
14076.0,122.47,81,1,0
14077.0,499.41999999999996,268,5,0
14078.0,1049.37,310,6,0
14079.0,375.1,301,1,0
14080.0,45.599999999999994,48,1,0
14081.0,934.52,596,2,0
14082.0,182.25,110,1,0
14083.0,1018.43,732,9,0
14085.0,4448.54,3184,18,2
14087.0,194.42,251,1,0
14088.0,50491.81,12665,13,2
14089.0,161.0,134,1,0
14090.0,76.32000000000001,72,1,0
14092.0,4076.91,2066,14,2
14093.0,442.85,406,1,0
14096.0,65164.79,16352,17,2
14098.0,147.35,104,1,0
14099.0,3104.17,2179,11,0
14100.0,194.9,64,1,0
14101.0,5976.79,6942,6,0
14102.0,1360.28,961,5,0
14104.0,216.20999999999998,72,2,0
14105.0,1266.23,800,1,0
14107.0,2703.23,1793,7,0
14108.0,597.91,381,2,0
14109.0,144.2,88,1,0
14110.0,5683.15,2445,12,2
14111.0,692.85,458,4,0
14112.0,2915.15,1651,7,0
14113.0,1840.42,745,4,0
14114.0,386.53,101,2,0
14116.0,1382.74,707,5,0
14117.0,90.0,72,1,0
14121.0,2780.15,2082,4,0
14124.0,419.58000000000004,1618,1,0
14125.0,2740.43,1640,3,0
14126.0,706.1300000000001,508,3,0
14127.0,709.71,321,3,0
14128.0,637.5,564,2,0
14129.0,1123.8600000000001,592,5,0
14130.0,483.86,258,1,0
14132.0,3586.0299999999997,3368,11,0
14133.0,605.64,348,3,0
14135.0,4690.31,3850,15,2
14138.0,982.3800000000001,610,2,0
14139.0,415.82,510,1,0
14140.0,935.05,811,2,0
14141.0,915.13,355,4,0
14142.0,311.81,313,1,0
14143.0,115.8,30,1,0
14145.0,3742.2,756,4,0
14146.0,4191.0,2437,5,0
14147.0,483.4,108,2,0
14148.0,157.2,16,1,0
14149.0,446.62,218,1,0
14150.0,658.64,496,2,0
14152.0,621.29,711,2,0
14154.0,1345.62,465,2,0
14155.0,118.75,25,1,0
14156.0,117379.63,57885,55,1
14157.0,432.88,284,2,0
14158.0,507.66,781,1,0
14159.0,4693.01,4408,11,2
14161.0,1110.52,455,3,0
14162.0,289.36,142,2,0
14163.0,2445.91,893,4,0
14164.0,1631.77,1033,2,0
14165.0,122.53999999999999,54,1,0
14167.0,574.84,150,4,0
14171.0,363.79,167,1,0
14173.0,450.84,150,4,0
14174.0,134.46,94,1,0
14175.0,3222.3,1515,3,0
14176.0,576.9000000000001,209,4,0
14177.0,559.41,205,4,0
14178.0,1620.93,1505,7,0
14179.0,719.78,330,2,0
14180.0,4748.52,719,25,2
14184.0,452.89,127,1,0
14185.0,197.65,6,1,0
14188.0,2054.36,1162,6,0
14189.0,4654.08,3937,15,2
14191.0,4684.76,3662,13,2
14193.0,853.39,445,2,0
14194.0,11349.52,5840,21,2
14195.0,1012.0,760,2,0
14196.0,335.52,142,1,0
14198.0,701.4,290,4,0
14199.0,185.39999999999998,28,1,0
14201.0,747.44,590,7,0
14204.0,161.03,82,1,0
14205.0,466.7,204,2,0
14206.0,328.15999999999997,276,1,0
14208.0,151.74,114,1,0
14209.0,2073.43,691,6,0
14210.0,1905.8400000000001,760,6,0
14211.0,2241.1,1242,9,0
14212.0,1070.48,1152,1,0
14214.0,1004.38,751,5,0
14215.0,1789.72,1358,6,0
14216.0,1839.3,594,4,0
14217.0,2004.98,689,17,2
14218.0,169.48000000000002,160,1,0
14219.0,89.94,78,1,0
14220.0,632.4,272,2,0
14221.0,3432.8,2191,9,0
14222.0,683.17,607,1,0
14223.0,991.13,585,3,0
14224.0,1050.12,514,4,0
14226.0,2232.19,1308,5,0
14227.0,3350.96,1820,10,0
14229.0,1547.2,610,3,0
14231.0,925.71,409,3,0
14232.0,2048.07,1941,5,0
14233.0,1462.72,680,4,0
14234.0,775.46,963,4,0
14235.0,3144.86,1959,5,0
14236.0,490.86,310,2,0
14237.0,161.0,38,1,0
14238.0,146.85,111,1,0
14239.0,2380.85,993,11,0
14240.0,890.34,418,2,0
14241.0,213.70000000000002,146,1,0
14242.0,280.55,123,2,0
14243.0,2588.77,1221,10,0
14245.0,1693.45,976,2,0
14246.0,1474.06,804,3,0
14247.0,136.76999999999998,47,1,0
14248.0,302.58,102,1,0
14250.0,1904.05,1200,3,0
14251.0,2879.7000000000003,1674,5,0
14256.0,969.0600000000001,414,2,0
14257.0,3099.7200000000003,1682,5,0
14258.0,12669.98,7100,9,2
14259.0,120.0,68,1,0
14261.0,1163.45,406,2,0
14262.0,2618.23,1645,8,0
14264.0,333.97,70,2,0
14265.0,530.18,330,2,0
14267.0,1516.24,530,3,0
14270.0,492.65000000000003,197,1,0
14271.0,112.32,88,1,0
14272.0,437.96,599,2,0
14273.0,559.97,264,4,0
14276.0,1119.74,744,3,0
14277.0,4216.2,1984,3,0
14280.0,134.04,52,1,0
14282.0,3729.34,2668,15,2
14284.0,595.25,161,2,0
14285.0,1910.01,541,4,0
14286.0,4628.75,4338,3,0
14287.0,176.63,261,3,0
14288.0,426.6,188,1,0
14289.0,911.26,292,6,0
14290.0,2314.65,915,5,0
14291.0,3883.25,2749,11,0
14292.0,4871.93,1663,9,0
14293.0,1046.56,709,4,0
14295.0,166.20000000000002,84,1,0
14297.0,1305.33,865,4,0
14298.0,51527.3,58343,44,1
14299.0,3965.62,2149,9,0
14300.0,43.2,32,1,0
14301.0,640.14,606,1,0
14304.0,383.45,139,1,0
14305.0,1858.96,1089,3,0
14306.0,2093.32,1075,2,0
14307.0,2995.72,2058,6,0
14309.0,2352.53,1633,9,0
14311.0,310.26,146,1,0
14312.0,1611.59,1012,6,0
14314.0,120.0,296,1,0
14315.0,2481.13,1021,6,0
14317.0,508.58000000000004,255,1,0
14320.0,477.79,325,2,0
14321.0,1530.75,2406,5,0
14323.0,605.0600000000001,350,2,0
14326.0,183.85,103,1,0
14327.0,311.65,139,1,0
14329.0,5014.84,3095,7,0
14331.0,462.65999999999997,252,2,0
14332.0,866.31,481,3,0
14333.0,415.2,58,1,0
14334.0,2552.21,1731,8,0
14335.0,468.26,379,2,0
14336.0,1614.91,1759,4,0
14338.0,588.22,335,2,0
14339.0,309.52,168,1,0
14340.0,134.7,58,1,0
14341.0,2182.28,1403,8,0
14342.0,668.5600000000001,347,4,0
14344.0,889.9300000000001,477,8,0
14345.0,108.97999999999999,50,1,0
14346.0,1021.58,605,2,0
14348.0,409.57,183,1,0
14349.0,133.5,86,1,0
14350.0,282.93,183,1,0
14351.0,51.0,12,1,0
14352.0,1078.96,538,4,0
14353.0,90.6,64,1,0
14354.0,163.62,210,2,0
14355.0,174.4,92,1,0
14356.0,701.23,277,2,0
14357.0,225.77,148,1,0
14359.0,912.18,371,3,0
14360.0,2128.23,1151,4,0
14362.0,161.2,100,1,0
14364.0,3717.35,1967,8,0
14367.0,9261.52,4438,16,2
14368.0,155.0,36,1,0
14371.0,100.5,34,1,0
14373.0,76.55,17,1,0
14375.0,257.68,194,1,0
14377.0,617.05,219,2,0
14379.0,348.1,292,2,0
14381.0,202.68,146,1,0
14382.0,626.0699999999999,1237,1,0
14383.0,1247.69,817,3,0
14385.0,202.11,159,3,0
14386.0,142.4,54,1,0
14387.0,1770.56,819,3,0
14388.0,3212.84,1941,8,0
14389.0,1043.46,729,2,0
14390.0,4652.82,2136,9,0
14393.0,67.95,13,1,0
14395.0,3507.71,1693,9,0
14396.0,487.99,225,2,0
14397.0,2612.96,1890,19,2
14400.0,574.7,454,1,0
14401.0,4051.48,4507,13,2
14403.0,1475.81,519,4,0
14404.0,1474.32,839,6,0
14406.0,156.75,77,1,0
14407.0,2157.73,1415,6,0
14408.0,2606.53,1616,7,0
14409.0,2059.4500000000003,1230,6,0
14410.0,1105.07,571,9,0
14411.0,1063.0,196,1,0
14412.0,770.03,786,2,0
14413.0,122.7,68,1,0
14414.0,1496.98,2512,7,0
14415.0,5900.28,3011,13,2
14416.0,490.22,326,2,0
14418.0,1937.25,1711,3,0
14419.0,1058.06,487,6,0
14420.0,387.52,334,1,0
14421.0,813.11,365,2,0
14422.0,4263.64,2906,6,0
14423.0,265.2,120,1,0
14424.0,322.08,48,1,0
14426.0,4481.67,2699,10,0
14427.0,363.34000000000003,228,2,0
14428.0,1244.83,436,5,0
14431.0,470.36,130,1,0
14432.0,2255.51,2070,6,0
14434.0,1372.8,368,6,0
14436.0,89.06,129,1,0
14437.0,63.0,60,1,0
14438.0,131.9,82,1,0
14439.0,2661.24,526,1,0
14440.0,2357.6800000000003,588,5,0
14441.0,1712.89,446,4,0
14442.0,1589.82,482,2,0
14443.0,1420.2,938,4,0
14446.0,1039.58,933,4,0
14447.0,1163.23,571,5,0
14448.0,375.35,104,2,0
14449.0,907.1,757,4,0
14450.0,483.25,241,3,0
14451.0,662.59,389,2,0
14452.0,264.44,119,2,0
14453.0,119.93,49,1,0
14456.0,3062.4,2908,9,0
14457.0,113.64,88,1,0
14459.0,1837.92,760,1,0
14460.0,434.34,881,3,0
14461.0,2103.06,766,3,0
14462.0,2004.02,964,11,0
14463.0,529.62,179,3,0
14465.0,1058.6200000000001,405,3,0
14466.0,2272.4,1006,7,0
14467.0,598.76,278,4,0
14470.0,461.19,193,2,0
14472.0,1936.84,1160,8,0
14473.0,234.34000000000003,88,2,0
14474.0,547.66,140,1,0
14475.0,925.85,447,3,0
14476.0,215.7,132,1,0
14477.0,1309.6,720,4,0
14479.0,316.25,117,2,0
14480.0,279.05,143,1,0
14481.0,636.51,489,2,0
14482.0,2068.15,1646,6,0
14483.0,137.1,97,1,0
14484.0,321.92,210,1,0
14485.0,165.75,71,1,0
14487.0,1196.33,735,6,0
14488.0,1064.28,799,1,0
14489.0,463.38,299,1,0
14491.0,340.93,139,2,0
14493.0,2383.2400000000002,1285,5,0
14494.0,139.56,92,1,0
14495.0,123.8,62,2,0
14496.0,538.8100000000001,159,2,0
14497.0,475.37,235,1,0
14498.0,1957.32,1098,5,0
14499.0,815.32,501,3,0
14500.0,356.85,117,3,0
14501.0,251.21,161,2,0
14502.0,2470.67,1498,11,0
14503.0,3543.26,2004,6,0
14504.0,673.26,308,4,0
14505.0,5905.64,2759,8,0
14506.0,2012.17,730,5,0
14507.0,1383.18,600,6,0
14508.0,276.42,131,2,0
14511.0,1314.81,784,5,0
14512.0,275.28,122,2,0
14513.0,455.59000000000003,361,3,0
14514.0,1055.35,589,3,0
14515.0,2102.09,1134,6,0
14517.0,330.45,91,2,0
14518.0,174.37,278,1,0
14520.0,270.6,146,2,0
14522.0,974.54,525,4,0
14523.0,241.09,251,1,0
14524.0,1867.68,676,9,0
14525.0,4332.2,2696,9,0
14527.0,8508.82,2089,55,2
14528.0,364.21999999999997,278,1,0
14529.0,620.04,348,3,0
14530.0,2925.91,1410,6,0
14532.0,932.85,284,4,0
14533.0,1949.72,4019,7,0
14534.0,4447.05,2047,18,2
14535.0,2864.19,1831,3,0
14536.0,171.8,40,1,0
14537.0,355.56,120,1,0
14538.0,388.25,155,2,0
14539.0,537.48,428,2,0
14540.0,996.26,421,3,0
14541.0,1461.65,647,8,0
14542.0,103.25,19,1,0
14543.0,3630.33,679,16,2
14544.0,2024.45,1543,2,0
14546.0,2578.09,1317,5,0
14547.0,4007.54,2668,8,0
14548.0,652.8,256,2,0
14549.0,289.24,136,1,0
14550.0,765.62,394,2,0
14551.0,186.23,106,2,0
14552.0,165.07,91,1,0
14553.0,859.27,493,5,0
14554.0,2381.04,1478,4,0
14555.0,324.14,130,2,0
14557.0,788.38,510,1,0
14560.0,2237.77,1260,22,2
14561.0,1080.76,1014,3,0
14562.0,5074.77,1834,18,2
14565.0,3099.12,1540,4,0
14566.0,1432.0,800,1,0
14567.0,1530.3600000000001,412,2,0
14569.0,227.39,79,1,0
14570.0,218.06,95,2,0
14572.0,2832.84,1428,7,0
14573.0,1653.42,544,9,0
14576.0,35.400000000000006,12,1,0
14577.0,859.71,353,4,0
14578.0,168.63,240,1,0
14581.0,138.6,217,1,0
14582.0,114.11,73,1,0
14583.0,1052.55,792,5,0
14584.0,1042.26,383,4,0
14585.0,157.05,91,1,0
14586.0,237.36,444,1,0
14587.0,1601.14,761,9,0
14589.0,39.75,5,1,0
14591.0,1447.14,1297,4,0
14592.0,570.46,415,3,0
14593.0,617.99,332,3,0
14594.0,379.83,185,2,0
14595.0,1740.6,978,6,0
14597.0,883.15,577,2,0
14598.0,221.97,189,1,0
14600.0,393.33000000000004,125,1,0
14601.0,213.96,168,1,0
14603.0,660.0,400,1,0
14606.0,12156.65,6224,93,2
14607.0,16569.5,11766,14,2
14608.0,1785.15,437,4,0
14609.0,601.56,7026,4,0
14616.0,406.08000000000004,104,3,0
14618.0,553.44,264,3,0
14619.0,394.44,152,1,0
14620.0,412.78000000000003,214,2,0
14621.0,1788.3600000000001,993,5,0
14622.0,320.58000000000004,146,1,0
14623.0,889.25,419,5,0
14624.0,225.85,162,2,0
14625.0,899.63,335,2,0
14626.0,2791.27,1403,4,0
14628.0,671.96,272,2,0
14629.0,959.01,380,2,0
14631.0,1006.98,622,3,0
14632.0,114.56,96,1,0
14633.0,344.90000000000003,96,1,0
14636.0,609.85,241,2,0
14638.0,443.6,166,1,0
14639.0,2984.49,1431,6,0
14640.0,2125.08,886,6,0
14641.0,110.46,90,1,0
14642.0,96.12,76,1,0
14643.0,693.8100000000001,815,2,0
14644.0,830.76,258,2,0
14645.0,597.09,381,2,0
14646.0,280206.02,196915,73,3
14647.0,243.22,95,1,0
14649.0,1417.29,1018,4,0
14651.0,654.6,344,2,0
14652.0,114.18,53,1,0
14653.0,1947.55,950,7,0
14655.0,1932.23,1089,4,0
14656.0,291.05,120,2,0
14657.0,848.22,466,4,0
14658.0,247.15,47,2,0
14659.0,2529.93,1195,9,0
14660.0,285.74,228,2,0
14661.0,107.95,35,1,0
14662.0,771.17,602,4,0
14664.0,637.89,466,2,0
14665.0,1835.7,740,5,0
14666.0,195.25,161,1,0
14667.0,9241.2,5385,25,2
14669.0,1269.99,775,3,0
14670.0,411.53,337,2,0
14672.0,765.55,454,2,0
14673.0,1736.4,1004,5,0
14675.0,604.75,341,1,0
14676.0,2548.2400000000002,2500,6,0
14680.0,28754.11,13476,16,2
14681.0,498.95,76,3,0
14682.0,52.0,80,2,0
14684.0,1236.28,853,5,0
14687.0,628.38,470,1,0
14688.0,5630.87,3621,21,2
14689.0,112.8,76,1,0
14690.0,371.7,170,2,0
14691.0,2114.33,707,5,0
14692.0,591.55,265,4,0
14693.0,172.9,34,1,0
14696.0,2078.95,1630,7,0
14697.0,188.60999999999999,181,2,0
